21	M	org.apache.flink.api.common.io.SequentialFormatTestBase.ByteCounter::getLength	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,17,9,1,0,0,2,0,2,1,0,0,2,0.0,0,0,2,0,2,0.0,2,0,1.0,0,0,1.0,0,0,0,0,0,1,0,1,0.0,1,0,1.0,2,0,0,0,0,0,0,0,0,2.0,1.0,0,3,0,1,1,0,0,0,0,0,0,1,1.0,1.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
22	M	org.apache.flink.api.common.io.SequentialFormatTestBase.ByteCounter::write	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,17,9,1,0,0,2,0,2,1,0,0,2,0.0,0,0,2,0,2,0.0,2,0,1.0,0,0,1.0,0,0,0,0,0,1,0,1,0.0,1,0,1.0,2,0,0,0,0,0,0,0,0,2.0,1.0,0,3,1,1,1,0,0,0,0,0,0,1,1.0,1.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
23	C	org.apache.flink.api.common.io.SequentialFormatTestBase.InputSplitSorter	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,7,6,0,0,0,1,0,1,1,0,0,1,0.0,0,0,1,0,1,0.0,1,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
24	M	org.apache.flink.api.common.io.SequentialFormatTestBase.InputSplitSorter::compare	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,7,6,0,0,0,1,0,1,1,0,0,1,0.0,0,0,1,0,1,0.0,1,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.0,3.0,0,4,2,2,1,2,0,2,0,0,0,3,3.0,3.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
25	C	org.apache.flink.api.common.io.SerializedFormatTest	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,68,43,1,0,0,8,0,1,1,0,0,9,0.0,0,0,9,0,9,0.0,2,0,0.222222222,7,0,0.222222222,0,0,0,0,0,1,0,1,0.0,0,0,0.0,10,0,0,0,0,0,0,0,0,16.0,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0	./src/test/java/org/apache/flink/api/common/io/SerializedFormatTest.java
26	M	org.apache.flink.api.common.io.SerializedFormatTest::createInputFormat	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,68,43,1,0,0,8,0,1,1,0,0,9,0.0,0,0,9,0,9,0.0,2,0,0.222222222,7,0,0.222222222,0,0,0,0,0,1,0,1,0.0,0,0,0.0,10,0,0,0,0,0,0,0,0,16.0,1.777777778,0,8,0,1,1,0,0,0,0,0,0,1,1.0,1.0	./src/test/java/org/apache/flink/api/common/io/SerializedFormatTest.java
27	M	org.apache.flink.api.common.io.SerializedFormatTest::createOutputFormat	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,68,43,1,0,0,8,0,1,1,0,0,9,0.0,0,0,9,0,9,0.0,2,0,0.222222222,7,0,0.222222222,0,0,0,0,0,1,0,1,0.0,0,0,0.0,10,0,0,0,0,0,0,0,0,16.0,1.777777778,0,9,2,2,1,1,0,1,0,0,0,3,3.0,3.0	./src/test/java/org/apache/flink/api/common/io/SerializedFormatTest.java
28	M	org.apache.flink.api.common.io.SerializedFormatTest::createInstance	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,68,43,1,0,0,8,0,1,1,0,0,9,0.0,0,0,9,0,9,0.0,2,0,0.222222222,7,0,0.222222222,0,0,0,0,0,1,0,1,0.0,0,0,0.0,10,0,0,0,0,0,0,0,0,16.0,1.777777778,0,3,0,1,1,0,0,0,0,0,0,1,1.0,1.0	./src/test/java/org/apache/flink/api/common/io/SerializedFormatTest.java
29	M	org.apache.flink.api.common.io.SerializedFormatTest::getRecord	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,68,43,1,0,0,8,0,1,1,0,0,9,0.0,0,0,9,0,9,0.0,2,0,0.222222222,7,0,0.222222222,0,0,0,0,0,1,0,1,0.0,0,0,0.0,10,0,0,0,0,0,0,0,0,16.0,1.777777778,0,3,1,1,1,0,0,0,0,0,0,2,2.0,2.0	./src/test/java/org/apache/flink/api/common/io/SerializedFormatTest.java
30	M	org.apache.flink.api.common.io.SerializedFormatTest::getInfoSize	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,68,43,1,0,0,8,0,1,1,0,0,9,0.0,0,0,9,0,9,0.0,2,0,0.222222222,7,0,0.222222222,0,0,0,0,0,1,0,1,0.0,0,0,0.0,10,0,0,0,0,0,0,0,0,16.0,1.777777778,0,3,0,1,1,0,0,0,0,0,0,1,1.0,1.0	./src/test/java/org/apache/flink/api/common/io/SerializedFormatTest.java
